"Iris","rb1"
"Irish Washerwoman","tbk"
"Irish Black Bottom","agz"
"Irvs At Midnight","rb3"
"Is It Really True","rb2"
"Is It You","hlr"
"Is You Is Or Is You Aint","jfk"
"Is It True What They Say About Dixie","agz"
"Is You Is Or Is You Aint Ma Baby","agz"
"Isabel The Liberator","jlt"
"Ise A Muggin","agz"
"Isfahan","nr2"
"Isfahan","rb3"
"Island (The)","nr1"
"Island Birdie","rb2"
"Isle Of Capri","agz"
"Isnt It A Pity","srb"
"Isnt It Romantic","hlr"
"Isnt It Romantic","rb1"
"Isnt She Lovely","tbk"
"Isnt It Romantic","agz"
"Isnt This A Lovely Day","agz"
"Isoar","nr3"
"Isotope","nr3"
"Isotope","rb1"
"Israel","agz"
"Israel","hlr"
"Israel","rb1"
"It Aint Necessarily So","jfk"
"It Aint Necessarily So","srb"
"It All Comes Back To You","jlt"
"It Always Is","nr3"
"It Could Happen To You","blu"
"It Could Happen To You","hlr"
"It Could Happen To You","tob"
"It Could Only Happen With You","jlt"
"It Could Only Happen With You","tob"
"It Dont Mean A Thing","hlr"
"It Dont Mean A Thing","nr2"
"It Dont Mean A Thing","rb1"
"It Dont Mean A Thing","tbk"
"It Had To Be You","rb2"
"It Had To Be You","tbk"
"It Had To Be You","srb"
"It Happens Every Day","jlt"
"It Happens Every Day","nr1"
"It Makes My Love Come Down","blu"
"It Might As Well Be Spring","jfk"
"It Might As Well Be Spring","rb2"
"It Never Entered My Mind","jfk"
"It Never Entered My Mind","rb3"
"It Never Entered My Mind","srb"
"It Only Happens When I Dance With You","hlr"
"It Only Takes A Moment","tbk"
"It Was A Very Good Year","srb"
"It Aint Necessarily So","agz"
"It All Depends On You","agz"
"It Could Happen To You","rb2"
"It Could Happen To You","agz"
"It Dont Mean A Thing If It Aint Got That Swing","agz"
"It Had To Be You","agz"
"It Happened In Monterey","agz"
"It Is Autumn","agz"
"It Might As Well Be Spring","agz"
"It Never Entered My Mind","agz"
"Its A Blue World","jfk"
"Its A Grand Old Flag","tbk"
"Its A Great Day For The Irish","tbk"
"Its A Lovely Day Today","hlr"
"Its A Lovely Day Today","tbk"
"Its A Raggy Waltz","rb1"
"Its All Right With Me","tbk"
"Its All Right With Me","jfk"
"Its All Right With Me","rb3"
"Its All Right With Me","srb"
"Its De-Lovely","srb"
"Its Delovely","tbk"
"Its Easy To Remember","hlr"
"Its Love - Its Christmas","ebk"
"Its Magic","jfk"
"Its Magic","srb"
"Its Not For Me To Say","jfk"
"Its Only A Paper Moon","blu"
"Its Only A Paper Moon","nr2"
"Its Only A Paper Moon","rb2"
"Its Only A Paper Moon","tob"
"Its Only A Paper Moon","jfk"
"Its Sand Man","jfk"
"Its Sand Man","lib"
"Its The Same Old Shillelagh","tbk"
"Its The Talk Of The Town","jfk"
"Its The Talk Of The Town","tob"
"Its The Talk Of The Town","nr2"
"Its You","hlr"
"Its You","nr2"
"Its You Or No One","col"
"Its You Or No One","rb3"
"Its You Or No One","hlr"
"Its You Or No One","srb"
"Its You Or No One For Me","jlt"
"Its A Long Long Way To Tipperary","agz"
"Its A Sin To Tell A Lie","agz"
"Its Alright With Me","agz"
"Its Been A Long Long Time","agz"
"Its Dlovely","agz"
"Its Easy To Remember","agz"
"Its Only A Paper Moon","agz"
"Its The Talk Of The Town","agz"
"Its Tight Like That","agz"
"Its Wonderful","agz"
"Its You Or No One","agz"
"Ive .....","agz"
"Ive Found A New Baby","hlr"
"Ive Found A New Baby","rb2"
"Ive Got A Crush On You","col"
"Ive Got A Crush On You","rb3"
"Ive Got A Crush On You","srb"
"Ive Got My Love To Keep Me Warm","hlr"
"Ive Got Rhythm","col"
"Ive Got The World On A String","hlr"
"Ive Got The World On A String","nr2"
"Ive Got The World On A String","rb3"
"Ive Got You Under My Skin","jfk"
"Ive Got You Under My Skin","rb3"
"Ive Got You Under My Skin","srb"
"Ive Got Your Number","nr2"
"Ive Grown Accustomed To Her Face","jfk"
"Ive Grown Accustomed To Her Face","tbk"
"Ive Grown Accustomed To Your Face","rb3"
"Ive Heard That Song Before","jfk"
"Ive Never Been In Love Before","col"
"Ive Never Been In Love Before","nr2"
"Ive Never Been In Love Before","rb3"
"Ive Found A New Baby","agz"
"Ive Got A Crush On You","agz"
"Ive Got A Feeling Im Falling","agz"
"Ive Got My Fingers Crossed","agz"
"Ive Got The World On A String","agz"
"Ive Got You Under My Skin","agz"
"Ive Grown Accustomed To Her Face","agz"
"J Attendrai","tbk"
"Ja Da","agz"
"Jackass Blues","agz"
"Jackie","rb2"
"Jackie","tob"
"Jackleg","lib"
"Jaco","rb2"
"Jacobs Ladder","nr2"
"Jaguar","jlt"
"Jailhouse Blues","agz"
"Jailhouse Blues","blu"
"Jam For Your Bread","lib"
"Jamaica Farewell","tbk"
"Jammin At The Jazzworks","col"
"Japanese Sandman (the)","agz"
"Japanese Waltz","rb3"
"Jasmin","lib"
"Java","tbk"
"Jazz-Me Blues (The)","jfk"
"Jazz Me Blues","agz"
"Jazzbos Haunt","lib"
"Jazzin Babies Blues","agz"
"Jazzmania","hlr"
"Je Ne Sais Pas","rb2"
"Je Ne Sais Pas","lib"
"Jealous","agz"
"Jean De Fleur","nr3"
"Jeanie","lib"
"Jeannie","col"
"Jeannine","jfk"
"Jeannine","rb2"
"Jeannine","tob"
"Jeep Is Jumpin (the)","agz"
"Jeepers Creepers","agz"
"Jeeps Blues","agz"
"Jelly Roll","agz"
"Jelly Roll","rb1"
"Jelly Roll Blues","agz"
"Jelly Roll Blues","jfk"
"Jersey Bounce","agz"
"Jersey Bounce","jfk"
"Jersey Bounce","nr1"
"Jersey Bounce","rb3"
"Jeru","jfk"
"Jeru","jlt"
"Jeru","lib"
"Jerusalem Of Gold","tbk"
"Jim","jfk"
"Jimtown Blues","agz"
"Jingle-Bell Rock","jfk"
"Jingle Bells","agz"
"Jingle Bells","col"
"Jinrikisha","rb1"
"Jitterbug Waltz","agz"
"Jitterbug Waltz","hlr"
"Jitterbug Waltz (The)","nr3"
"Jitterbug Waltz","rb2"
"Jitterbug Waltz","rb3"
"Jive At Five","col"
"Jive At Five","jfk"
"Jive At Five","lib"
"Jive Samba","rb3"
"Jive At Five","agz"
"Joanna","jlt"
"Jodo","jlt"
"Jody Grind","rb2"
"Joe Maini","jlt"
"Jogral","lrb"
"Johnny One Note","jfk"
"Johnny One Note","srb"
"Johnny Come Lately","agz"
"Johnnys Theme","jfk"
"Johns Waltz","nr3"
"Johnson Rag","jfk"
"Joint Is Jumpin (The)","jfk"
"Joint Is Jumpin (The)","nr2"
"Jolly Jumps In","lib"
"Jolly Lodger","lib"
"Jor Du","jfk"
"Jorbo","agz"
"Jordu","lib"
"Jordu","rb1"
"Jordu","nr2"
"Jorgie","tob"
"Jorgies","rb2"
"Joshua","jlt"
"Joshua","nr1"
"Joshua C.","jlt"
"Joshua Fit The Battle Of Jericho","agz"
"Josie And Rosie","hlr"
"Journey To Recife","rb1"
"Joy Spring","agz"
"Joy Spring","col"
"Joy Spring","lib"
"Joy Spring","rb1"
"Joy To The World","rb2"
"Joyces Samba","rb2"
"Joyces Samba","tob"
"Juan Pachanga","lrb"
"Jubilee","agz"
"Judy","agz"
"Juicy Lucy","jlt"
"Juke Box Saturday Night","jfk"
"Julian","rb3"
"July","hlr"
"Jump For Me","lib"
"Jump For Me","rb2"
"Jump Monk","rb1"
"Jumpin With Symphony Sid","jfk"
"Jumpin At The Woodside","agz"
"Jumpin With Symphony Sid","agz"
"Jumping With Symphony Sid","rb2"
"Jumping With Symphony Sid","lib"
"June 15 1967","rb1"
"June Bug","hlr"
"June In January","hlr"
"June Is Bustin Out All Over","jfk"
"June Is Busting Out All Over","tbk"
"June Night","agz"
"June Night","jfk"
"Juntos","nr2"
"Just A-Sittin And A-Rockin","rb2"
"Just A Few","lib"
"Just A Few","rb2"
"Just A Gigolo","hlr"
"Just Around The Corner","col"
"Just By Myself","jlt"
"Just Friends","col"
"Just Friends","nr3"
"Just Friends","rb1"
"Just In Time","rb2"
"Just In Time","tbk"
"Just In Time","jfk"
"Just One More Chance","hlr"
"Just One Of Those Things","tbk"
"Just One Of Those Things","rb3"
"Just One Of Those Things","srb"
"Just One Of Those Things","tob"
"Just Squeeze Me","col"
"Just Squeeze Me","nr3"
"Just Squeeze Me","rb3"
"Just The Way We Planned It","hlr"
"Just The Way You Are","rb2"
"Just The Way You Are","tbk"
"Just The Way You Are","tob"
"Just You Just Me","nr3"
"Just You Just Me","rb2"
"Just A Closer Walk With Thee","agz"
"Just A Gigolo","agz"
"Just A Little While To Stay Here","agz"
"Just A Sittin And A Rockin","agz"
"Just Friends","agz"
"Just Gone","agz"
"Just In Time","agz"
"Just One More Chance","agz"
"Just One Of Those Things","agz"
"Just Squeeze Me But Dont Tease Me","agz"
"Just You Just Me","agz"
"K. C. Blues","lib"
"Kahlil The Prophet","nr3"
"Kaleidoscope","jlt"
"Kalinda","lrb"
"Kansas City Stomps","agz"
"Kansas City Man Blues","agz"
"Kansas City Kitty","agz"
"Karys France","rb2"
"Katinaki","tbk"
"Katrina Ballerina","rb2"
"Keep On Rumpin","tob"
"Keep That Same Old Feeling","nr1"
"Keep You Eyes On The Hands","tbk"
"Keepin Out Of Mischief Now","hlr"
"Keepin Out Of Mischief Now","agz"
"Kelo","rb1"
"Kelo","tob"
"Kentucky Oysters","rb2"
"Kicker (The)","rb2"
"Kids","tbk"
"Kids Are Pretty People","rb2"
"Kiki And Mingus","jlt"
"Killer Joe","col"
"Killer Joe","jfk"
"Killer Joe","nr2"
"Killer Joe","rb2"
"Killing Me Softly With His Song","nr1"
"Kindhearted Woman Blues","blu"
"King Of The Road","tbk"
"King Porter Stomp","jfk"
"King Of The Zulus (the)","agz"
"Kiss Me Sweet","agz"
"Kiss To Build A Dream On","agz"
"Knit For Mary F.","ebk"
"Knock On Wood","nr3"
"Ko Ko","jfk"
"Kogun","hlr"
"Kornblumen Blau","tbk"
"Kosatski","tbk"
"Krakoviak Polka","tbk"
"Kristine","tob"
"Kryptonite","jlt"
"La Bayamesa","cub"
"La Canafistula","cub"
"La Charanga","lrb"
"La Comparsa","cub"
"La Comparsa","lrb"
"La Compasita","tbk"
"La Cruz","tbk"
"La Enganadora","cub"
"La Enganadora","lrb"
"La Esencia Del Guaguanco","lrb"
"La Fiesta","cub"
"La Fiesta","hlr"
"La Fiesta","rb1"
"La Gloria Eres Tu","cub"
"La Guitarra","cub"
"La Malanga","lrb"
"La Mer","tbk"
"La Mesha","jlt"
"La Mora","cub"
"La Mucura","lib"
"La Mujer De Antonio","cub"
"La Napoletana","tbk"
"La Nevada Blues","rb2"
"La Noche De Anoche","cub"
"La Patria Del Son","lrb"
"La Samba","nr1"
"La Sitiera","cub"
"La Spagnola","tbk"
"La Tarde","cub"
"La Ultima Noche","cub"
"La Valse Des Lilas","tob"
"La Vida Es Un Sueno","lrb"
"La Vida Feliz","nr1"
"La Vie En Rose","tbk"
"La Vie En Rose","agz"
"Ladies In Mercedes","rb3"
"Lady Be Good","rb2"
"Lady Be Good","srb"
"Lady Bird","hlr"
"Lady Bird","lib"
"Lady Bird","rb1"
"Lady Bird","nr1"
"Lady Day","jlt"
"Lady Is A Tramp","rb3"
"Lady Is A Tramp (The)","jfk"
"Lady Is A Tramp (The)","tbk"
"Lady Is A Tramp (The)","srb"
"Lady J","jlt"
"Lady McGowans Dream","lib"
"Lady Of The Evening","hlr"
"Lady Sings The Blues","hlr"
"Lady Sings The Blues","jlt"
"Lady Sings The Blues (The)","blu"
"Lady Be Good","agz"
"Lady Bird","agz"
"Lady In Red","agz"
"Lady Is A Tramp (the)","agz"
"Ladybird","col"
"Ladys Blues","rb2"
"Ladys Blues","tob"
"Ladys In Love With You (The)","hlr"
"Laghing At Life","agz"
"Lagrimas Negras","cub"
"Lagrimas Negras","lrb"
"Lakes","rb2"
"Lambeth Walk","agz"
"Lament","hlr"
"Lament","rb1"
"Lamento Borincano","lrb"
"Lamento Esclavo","cub"
"Lamp Is Low","nr3"
"Land Of Make Believe","col"
"Lands End","jfk"
"Lands End","lib"
"Landslide","jlt"
"Las Perlas De Tu Boca","cub"
"Las Vegas Tango","rb1"
"Lassus Trombone","agz"
"Last First","nr1"
"Last Night","nr3"
"Last Night When We Were Young","hlr"
"Last Page (The)","rb2"
"Last Page (The)","tob"
"Last Resort","hlr"
"Last Season","nr3"
"Last Time I Saw Paris (The)","jfk"
"Last Train From Overbrook","nr1"
"Last Time I Saw Paris (the) ","agz"
"Late Lament","hlr"
"Latin Perspective","lrb"
"Laugh Clown Laugh","jfk"
"Laura","agz"
"Laura","col"
"Laura","hlr"
"Laura","nr3"
"Laura","rb2"
"Laurie","hlr"
"Laurie","jlt"
"Laurie","nr1"
"Laurie (The Dream)","ebk"
"Lazy","hlr"
"Lazy Afternoon","jfk"
"Lazy Afternoon","rb3"
"Lazy Bird","rb1"
"Lazy Bones","agz"
"Lazy River","agz"
"Lazy River","blu"
"Lazy River","hlr"
"Lazy River","tbk"
"Lazybones","blu"
"Lean Baby","blu"
"Leap Of Faith","rb3"
"Learnin The Blues","blu"
"Lee","lib"
"Lees Dance","jfk"
"Left Alone","jlt"
"Left Bank","lib"
"Leila","rb2"
"Lemon Drop","blu"
"Lemon Drop","hlr"
"Lennie-Bird","rb2"
"Lennies Pennies","rb2"
"Lennies Pennies","jfk"
"Leroy The Magician","rb1"
"Les Oignons","agz"
"Lesson In Cha Cha","tbk"
"Lester Leaps In","rb2"
"Lester Leaps In","srb"
"Lester Left Town","jfk"
"Lester Left Town","jlt"
"Lester Leaps In","agz"
"Let It Snow Let It Snow Let It Snow","jfk"
"Let Me Be The One","nr1"
"Let Me Love You","tob"
"Let The Good Times Roll","jfk"
"Let There Be Love","jfk"
"Let There Be You","jfk"
"Let Me Call You Sweetheart","agz"
"Lets Call The Whole Thing Off","jfk"
"Lets Call The Whole Thing Off","srb"
"Lets Call This","jlt"
"Lets Cook One","rb2"
"Lets Do It Lets Fall In Love","srb"
"Lets Eat","col"
"Lets Face The Music And Dance","hlr"
"Lets Fall In Love","jfk"
"Lets Fall In Love","jlt"
"Lets Fall In Love","nr2"
"Lets Get Away From It All","jfk"
"Lets Get Lost","hlr"
"Lets Go Dancin","nr1"
"Lets Stay Together","nr3"
"Lets Call The Whole Thing Off","agz"
"Lets Do It Lets Fall In Love","agz"
"Lets Fall In Love","agz"
"Letter To Evan","ebk"
"Leva E Traz","lrb"
"Liberated Brother","rb2"
"Libre De Pecado","cub"
"Licea","jlt"
"Lichenstein","tbk"
"Lie Awake","rb1"
"Lies","rb2"
"Life Is Like That","blu"
"Life Is Just A Bowl Of Cherries","jfk"
"Light As A Feather","rb2"
"Light Blue","jlt"
"Ligia","hlr"
"Like A Lover (O Cantador)","hlr"
"Like A Lover","nr2"
"Like Father Like Son","nr2"
"Like No Other","col"
"Like Someone In Love","jfk"
"Like Someone In Love","nr1"
"Like Someone In Love","rb1"
"Like Sonny","rb2"
"Like Sonny","nr2"
"Like Someone In Love","agz"
"Lil Darlin","jfk"
"Lil Darlin","rb3"
"Lil Darlin","blu"
"Lil Darlin","srb"
"Lil Liza Jane","agz"
"Lil Darlin","agz"
"Lillie","lib"
"Lils Paradise","jlt"
"Limbo","rb2"
"Limehouse Blues","agz"
"Limehouse Blues","blu"
"Limehouse Blues","col"
"Limehouse Blues","rb1"
"Limelight","jfk"
"Limelight","lib"
"Linda","tbk"
"Linda Chicana","lrb"
"Line For Lyons","jfk"
"Line For Lyons","nr1"
"Line For Lyons","rb3"
"Line For Lyons","lib"
"Line For Lyons","agz"
"Lines And Spaces","hlr"
"Linger Awhile","jfk"
"Linger Awhile","agz"
"Lions Den","jlt"
"Lisa","nr2"
"Lisa (Feldman)","jlt"
"Lisa (Montolieu)","jlt"
"Listen Here","hlr"
"Litha","nr3"
"Litha","rb1"
"Little ...","agz"
"Little Boat","col"
"Little Boat","jfk"
"Little Brown Gal","tbk"
"Little Brown Jug","tbk"
"Little Bs Poem","rb1"
"Little Chicago Fire","rb2"
"Little David Play On Your Harp","blu"
"Little Duet (A)","lib"
"Little Face","rb3"
"Little Girl","agz"
"Little Girl","jfk"
"Little Girl Blue","agz"
"Little Girl Blue","jfk"
"Little Girl Blue","tbk"
"Little Girl Blue","rb3"
"Little Linda","jlt"
"Little Melonae","jlt"
"Little Niles","agz"
"Little Niles","jfk"
"Little Niles","rb1"
"Little One","tob"
"Little Queen Of Spades","blu"
"Little Red Rooster","blu"
"Little Rootie Tootie","rb2"
"Little Sheri","jlt"
"Little Shoes","hlr"
"Little Sunflower","col"
"Little Sunflower","hlr"
"Little Sunflower","nr1"
"Little Sunflower","rb2"
"Little Susan","jlt"
"Little Sweet(A)","jlt"
"Little Taste(A)","lib"
"Little Tear (A)","nr1"
"Little Waltz","hlr"
"Little Waltz","nr1"
"Little Waltz","rb1"
"Little White Lies","hlr"
"Little Willie Leaps","jfk"
"Little Willie Leaps","lib"
"Little Willie Leaps","rb3"
"Little Wind","nr2"
"Liturgy","rb1"
"Lively Up Yourself","hlr"
"Livin","hlr"
"Liza","tob"
"Lo Que Siento Es Le Lo Lay","lrb"
"Lo Que Va A Pasar","lrb"
"Local 802 Blues","lib"
"Local Blues","lib"
"Locomotion","col"
"Locomotion","rb2"
"Lodgellian Mode","jlt"
"London Blues","agz"
"Lone Jack","rb2"
"Lonely Dreams","lib"
"Lonely Dreams","rb2"
"Lonely Girl","hlr"
"Lonely Together","tbk"
"Lonely Town","jlt"
"Lonely Woman","jfk"
"Lonely Woman","nr3"
"Lonesome Road (The)","blu"
"Lonesome Road","agz"
"Long Ago (And Far Away)","jfk"
"Long Ago And Far Away","nr1"
"Long Ago And Far Away","rb1"
"Long Ago  Far Away","col"
"Long As You Know Youre Living Yours","rb1"
"Long Gone Lonesome Blues","blu"
"Long View (The)","rb3"
"Long Yellow Road","jlt"
"Long Ago And Far Away","agz"
"Long Gone From Bowling Green","agz"
"Longina","cub"
"Lonnies Lament","rb1"
"Look At The Birdie","nr3"
"Look For The Silver Lining","jfk"
"Look For The Silver Lining","jlt"
"Look To The Sky","hlr"
"Look To The Sky","lrb"
"Look To The Sky","rb1"
"Lookin For Love","tbk"
"Looking Back","rb1"
"Looks Like We Made It","tbk"
"Loop (The)","rb3"
"Loose Bloose","ebk"
"Loose Ends","nr2"
"Loro","lrb"
"Los Tamalitos De Olga","lrb"
"Lost","jlt"
"Lost In The Stars","jfk"
"Lost Love","jlt"
"Lost In Meditation","agz"
"Lot Of Livin To Do (A)","jfk"
"Lot Of Livin To Do (A)","tbk"
"Lot Of Livin To Do (A)","srb"
"Lot Of Livin To Do (a)","agz"
"Lotus On Irish Streams","rb3"
"Loud-Zee","rb3"
"Louise","agz"
"Louise","jlt"
"Louisiana","agz"
"Louisiana","jfk"
"Lourdes Lullaby","lrb"
"Love","tbk"
"Love Came On Stealthy Fingers","nr1"
"Love Dance","jlt"
"Love Dance","nr1"
"Love For Sale","col"
"Love For Sale","rb2"
"Love For Sale","srb"
"Love In Vain","blu"
"Love Is A Many Splendored Thing","srb"
"Love Is A Many Splendered Thing","tbk"
"Love Is Blue","blu"
"Love Is Here To Stay","jfk"
"Love Is Here To Stay","srb"
"Love Is Just Around The Corner","hlr"
"Love Is The Sweetest Thing","hlr"
"Love Letter To My Father","nr3"
"Love Letters","hlr"
"Love Lies","hlr"
"Love Makes The World Go Round","tbk"
"Love Me Or Leave Me","hlr"
"Love Me Or Leave Me","srb"
"Love Nest (the)","agz"
"Love Poem","jlt"
"Love Speaks Louder Than Words","srb"
"Love Vibrations","rb2"
"Love Walked In","jfk"
"Love Walked In","rb3"
"Love Walked In","srb"
"Love You Madly","hlr"
"Love For Sale","agz"
"Love Is Here To Stay","agz"
"Love Is Just Around The Corner","agz"
"Love Letters","agz"
"Love Me Or Leave Me","agz"
"Love Walked In","agz"
"Lovely Hula Hands","tbk"
"Lovely Way To Spend An Evening (A)","hlr"
"Lovely To Look At","agz"
"Lover","agz"
"Lover","rb2"
"Lover","tob"
"Lover","hlr"
"Lover Come Back To Me","srb"
"Lover Man","blu"
"Lover Man","rb2"
"Lover Man (Oh Where Can You Be)","jfk"
"Lover Come Back To Me","agz"
"Lover Man ","agz"
"Lovers Rain Dance","rb3"
"Loves Haunts","nr3"
"Low Down Blues","blu"
"Loxodrome","nr2"
"Lua Soberana","lrb"
"Lucille","tob"
"Lucky Southern","rb1"
"Lucky To Be Me","srb"
"Lullaby In Rhythm","nr3"
"Lullaby Of Birdland","hlr"
"Lullaby Of Birdland","jfk"
"Lullaby Of Birdland","lib"
"Lullaby Of Birdland","rb1"
"Lullaby Of Birdland","tbk"
"Lullaby Of Broadway","srb"
"Lullaby Of The Leaves","jfk"
"Lullaby Of The Leaves","nr2"
"Lullaby Of The Leaves","rb3"
"Lullaby In Rhythm","agz"
"Lullaby Of Birdland","agz"
"Lullaby Of Broadway","agz"
"Lullaby Of The Leaves","agz"
"Lulus Back In Town","rb3"
"Lulus Back In Town","agz"
"Luminescence","jlt"
"Luminescence","tob"
"Lunar Tune","rb2"
"Lunarcy","jlt"
"Lush Life","agz"
"Lush Life","blu"
"Lush Life","jfk"
"Lush Life","nr1"
"Lush Life","rb1"
"Luz Do Sol","lrb"
"Lydia","hlr"
"Lydian April","rb2"
"Lydian Dream","jlt"
"Lyresto","jlt"
"Lyresto","tob"
"MASH Theme","hlr"
"M Lord","tbk"
"Mabels Dream","agz"
"Mac Namaras Band","tbk"
"Macho Man","tbk"
"Mack The Knife","hlr"
"Mack The Knife","tbk"
"Mack The Knife","agz"
"Macpherson Struts Again","jlt"
"Mad About Him Sad Without Him","jfk"
"Mad About Him Sad Without Him","blu"
"Mad About The Boy","jfk"
"Mad About The Boy","agz"
"Madagascar","nr1"
"Mademoiselle Mabry","jlt"
"Madison Avenue","jlt"
"Magic Is The Moonlight","tbk"
"Magician In You The","rb1"
"Mahagony Hall Stomp","agz"
"Mahjong","nr2"
"Maid In Mexico","jlt"
"Maid In Mexico","lib"
"Maiden Voyage","hlr"
"Maiden Voyage","rb1"
"Maiden Voyage","nr3"
"Maidens Of Cadiz","jlt"
"Majoong","rb1"
"Make A List (Make A Wish)","hlr"
"Make Believe","hlr"
"Make Believe","tbk"
"Make Me A Memory (Sade Samba)","nr1"
"Make Me A Pallet On Your Floor","blu"
"Make Someone Happy","jfk"
"Make Someone Happy","rb2"
"Make Someone Happy","tbk"
"Make The World Go Away","tbk"
"Make Believe","agz"
"Make Me A Pallet On The Floor","agz"
"Make Someone Happy","agz"
"Makin Whoopee","hlr"
"Makin Whoopee","tbk"
"Makin Whoopee","rb3"
"Makin Whoopee","agz"
"Mala Femmena","tbk"
"Malaguena","jfk"
"Maleguena","jfk"
"Mallet Man","rb1"
"Mama Dont Allow","agz"
"Mamacita","col"
"Mamacita","jlt"
"Mamacita","nr3"
"Mamas Gone Goodbye","agz"
"Mamblues","lrb"
"Mambo (Rhythm)","tbk"
"Mambo A La Savoy","hlr"
"Mambo Bounce","tob"
"Mambo Del Crow","lib"
"Mambo Influenciado","cub"
"Mambo Influenciado","lrb"
"Mambo Inn","cub"
"Mambo Inn","lrb"
"Mambo Nr 5","lrb"
"Mambo Nr 8","lrb"
"Mame","tbk"
"Mamma Goes Where Papa Goes","agz"
"Man","jlt"
"Man Facing North","nr3"
"Man I Love (The)","rb2"
"Man I Love (The)","tob"
"Man I Love (The)","srb"
"Man I Love (the)","agz"
"Man In The Green Shirt","rb1"
"Man That Got Away (The)","jfk"
"Man That I Got (The)","srb"
"Mandala","rb3"
"Mandy","agz"
"Mandy ...","agz"
"Mandy Make Up Your Mind","hlr"
"Mandy Make Up Your Mind","agz"
"Manha De Carnaval","nr2"
"Manha Do Carnaval (black Orpheus)","agz"
"Manhattan","agz"
"Manhattan","jfk"
"Manhattan","rb3"
"Mannix Theme","tob"
"Manoir De Mes Reves (Djangos Castle)","hlr"
"Manoir De Mes Reves","agz"
"Manteca","agz"
"Manteca","hlr"
"Manteca","rb2"
"Manteca","lrb"
"Maple Leaf Rag","jfk"
"Maple Leaf Rag","agz"
"Maputo","hlr"
"March On March On","tob"
"Marchand De Poissons","agz"
"Margerine","jlt"
"Margie","agz"
"Margie","jfk"
"Margie","tbk"
"Maria Cervantes","lrb"
"Maria Cristina","cub"
"Marie","agz"
"Marie Antoinette","col"
"Marilia","jlt"
"Marionette","jlt"
"Marmaduke","agz"
"Marmaduke","jfk"
"Marmaduke","jlt"
"Marta","cub"
"Marti","cub"
"Martians Go Home","lib"
"Martinique","agz"
"Mary Lou","agz"
"Mary Had A Little Lamb","agz"
"Maryland My Maryland","agz"
"Marys Blues","jlt"
"Mas Que Nada","hlr"
"Mas Que Nada","lrb"
"Masquerade","rb2"
"Masquerade Is Over (The)","hlr"
"Masquerade Is Over (The)","nr2"
"Masquerade Is Over (Im Afraid The)","agz"
"Masqularo","jlt"
"Matchbox Blues","blu"
"Matilda","tbk"
"Matinee Idol","nr1"
"Mating Call","jlt"
"Matrix","rb3"
"Maxine","ebk"
"May-Reh","rb2"
"May-Rey","lib"
"May Dance","rb1"
"Mayeya No Juegues Con Los Santos","lrb"
"Mayim Mayim","tbk"
"Mayreh","rb3"
"Me And My Baby","hlr"
"Me Faltabas Tu","cub"
"Me Recordaras","cub"
"Me Voy Pal Pueblo","lrb"
"Mean And Evil","blu"
"Mean Lene","jlt"
"Mean Old Bed Bug Blues","blu"
"Mean To Me","blu"
"Mean To Me","col"
"Mean To Me","jfk"
"Mean To Me","jlt"
"Mean To Me","nr2"
"Mean To Me","tob"
"Mean Woman Blues","blu"
"Mean To Me ","agz"
"Meaning Of The Blues","rb3"
"Meditation","agz"
"Meditation","rb1"
"Meditation","tbk"
"Meditation","blu"
"Meditation","jfk"
"Meditation","srb"
"Meditaton","col"
"Meet Mr. Gordon","lib"
"Melancholy","agz"
"Mellophone Mambo","lib"
"Mellow Mood","rb2"
"Melody In F","agz"
"Memo To Maurice","jlt"
"Memories Of Tomorrow","rb1"
"Memories Of You","jfk"
"Memories Of You","nr2"
"Memories Of You","rb2"
"Memories Of You","agz"
"Memos Blues","lib"
"Memphis Blues","agz"
"Memphis Blues","blu"
"Memphis In June","jfk"
"Memphis Underground","rb1"
"Memphis In June","agz"
"Mendelssohns Wedding March","tbk"
"Menina Flor","rb2"
"Mercy Mercy Mercy","jfk"
"Mercy Mercy Mercy","rb2"
"Mercy Mercy Mercy","nr1"
"Merengue (Rhythm)","tbk"
"Merry Christmas, Baby","jfk"
"Merry Christmas Baby","jfk"
"Messin Around","agz"
"Metamorphosis","nr3"
"Meu Canario Vizinho Azul","lrb"
"Mevlevia","rb1"
"Mi Ayer","cub"
"Mi Boj A Samba","rb3"
"Mi Habana Cuando Te Vuelva A Ver","cub"
"Micheles Meditation","lib"
"Michelle","rb1"
"Michelle","tbk"
"Michigan Water Blues","agz"
"Midgets","lib"
"Midgets (the)","agz"
"Midland","nr2"
"Midnight Blue","jfk"
"Midnight Mambo","lrb"
"Midnight Mood","rb1"
"Midnight Silence","nr3"
"Midnight Sun","agz"
"Midnight Sun","jfk"
"Midnight Sun","lib"
"Midnight Sun","blu"
"Midnight Sun","rb3"
"Midnight Sun Will Never Set (the)","agz"
"Midnight In Moscow ","agz"
"Milano","rb1"
"Milenberg Joys","agz"
"Miles Ahead","rb2"
"Miles Ahead","jfk"
"Miles Mode","col"
"Miles Mode","jlt"
"Milestones","jfk"
"Milestones","rb3"
"Milestones (second)","agz"
"Million Years Blues","blu"
"Mimosa","hlr"
"Mind Your Own Business","blu"
"Mine Is Yours","nr2"
"Minha Saudade","jlt"
"Minha Saudade","tob"
"Minnie The Moocher","agz"
"Minnie The Moochers Wedding Day","agz"
"Minor Blues","lib"
"Minor Mishap","rb2"
"Minor Mishap","tob"
